id,datetime,district,category,severity,light,weather,road_defect,road_defects,participants_count,vehicles_count,dead_count,injured_count,lat,lon
1095705,2022-01-20 11:30:00,Пушкинский,Наезд на пешехода,Тяжёлый,Светлое время суток,Пасмурно,Недостатки зимнего содержания,1,2,1,0,1,56.133056,37.933066
1095753,2022-01-20 14:50:00,Волоколамский,Столкновение,Тяжёлый,Светлое время суток,Пасмурно,,0,3,2,0,1,55.9853,36.0278
1095804,2022-01-20 18:05:00,Домодедово,Столкновение,Тяжёлый,"В темное время суток, освещение включено",Ясно,,0,2,2,0,1,55.307716,37.813826
1095821,2022-01-20 19:15:00,Сергиево-Посадский,Столкновение,Тяжёлый,Светлое время суток,Пасмурно,,0,3,2,0,1,56.257667,37.996312
1095840,2022-01-20 20:50:00,Железнодорожный,Наезд на пешехода,Тяжёлый,"В темное время суток, освещение включено",Пасмурно,Недостатки зимнего содержания,1,2,1,0,1,55.75392,38.0007
1095947,2022-01-21 09:00:00,Электросталь,Столкновение,Тяжёлый,Светлое время суток,Снегопад,Недостатки зимнего содержания,1,3,2,0,2,55.707336,38.450882
1095962,2022-01-21 10:10:00,Чеховский,Наезд на стоящее ТС,Тяжёлый,Светлое время суток,Пасмурно,Недостатки зимнего содержания,1,3,2,0,1,55.154028,37.548855
1095999,2022-01-21 11:45:00,Пушкинский,Наезд на пешехода,Тяжёлый,Светлое время суток,Снегопад,,0,3,2,0,1,55.995711,37.866622
1096001,2022-01-21 11:50:00,Домодедово,Опрокидывание,Тяжёлый,Светлое время суток,Пасмурно,,0,1,1,0,1,55.33983,37.980809
1096024,2022-01-21 13:05:00,Домодедово,Столкновение,Тяжёлый,Светлое время суток,Пасмурно,,0,2,3,0,1,55.379427,37.778174
1096027,2022-01-21 13:15:00,Железнодорожный,Наезд на пешехода,Тяжёлый,Светлое время суток,Снегопад,,0,2,1,0,1,55.7483,37.97659
1096090,2022-01-21 16:40:00,Истринский,Наезд на стоящее ТС,Легкий,"В темное время суток, освещение отсутствует",Снегопад,,0,2,2,0,1,55.906019,36.621959
1096116,2022-01-21 17:30:00,Ступинский,Наезд на стоящее ТС,Тяжёлый,"В темное время суток, освещение включено",Снегопад,,0,4,3,0,1,55.122496,37.931864
1096165,2022-01-21 19:15:00,Одинцовский,Столкновение,Тяжёлый,"В темное время суток, освещение включено",Снегопад,Недостатки зимнего содержания,1,2,3,0,1,55.589769,36.882005
1096166,2022-01-21 19:15:00,Солнечногорский,Наезд на стоящее ТС,Тяжёлый,"В темное время суток, освещение включено",Снегопад,,0,4,4,0,1,55.993,37.022
1096183,2022-01-21 20:15:00,Мытищинский,Столкновение,Тяжёлый,"В темное время суток, освещение включено",Снегопад,,0,2,2,0,1,55.995813,37.640759
1096202,2022-01-21 21:30:00,Сергиево-Посадский,Столкновение,Тяжёлый,"В темное время суток, освещение отсутствует",Снегопад,,0,2,2,0,1,56.368839,38.166418
1096224,2022-01-22 00:10:00,Дмитровский,Столкновение,Тяжёлый,"В темное время суток, освещение включено",Снегопад,,0,2,2,0,1,56.219114,37.52243
1096227,2022-01-22 00:30:00,Клинский,Столкновение,С погибшими,"В темное время суток, освещение включено",Снегопад,,0,2,3,1,0,56.27849,36.830689
1096244,2022-01-22 05:30:00,Дмитровский,Столкновение,Тяжёлый,"В темное время суток, освещение включено",Снегопад,,0,3,2,0,1,56.302313,37.481039
1096277,2022-01-22 09:35:00,Люберецкий,Столкновение,Тяжёлый,Светлое время суток,Снегопад,Недостатки зимнего содержания,1,6,6,0,1,55.701611,38.028928
1096278,2022-01-22 09:35:00,Красноармейск,Наезд на пешехода,Тяжёлый,Светлое время суток,Ясно,,0,2,1,0,1,56.123692,38.136989
1096289,2022-01-22 10:20:00,Ногинский,Столкновение,Тяжёлый,Светлое время суток,Пасмурно,,0,3,2,0,2,55.9529,38.384471
1096301,2022-01-22 10:45:00,Электросталь,Наезд на пешехода,Тяжёлый,Светлое время суток,Снегопад,Недостатки зимнего содержания,1,3,1,0,2,55.800497,38.43775
1096303,2022-01-22 10:50:00,Фрязино,Наезд на пешехода,Тяжёлый,Светлое время суток,Пасмурно,Недостатки зимнего содержания,1,2,1,0,1,55.958876,38.053851
1096320,2022-01-22 11:51:00,Павлово-Посадский,Наезд на пешехода,Тяжёлый,Светлое время суток,Снегопад,Недостатки зимнего содержания,1,2,1,0,1,55.767913,38.6721
1096331,2022-01-22 12:14:00,Егорьевский,Наезд на пешехода,Тяжёлый,Светлое время суток,Пасмурно,,0,2,1,0,1,55.368747,39.055495
1096457,2022-01-22 19:20:00,Истринский,Наезд на стоящее ТС,Тяжёлый,"В темное время суток, освещение отсутствует",Снегопад,,0,3,2,0,2,55.878691,36.67588
1096459,2022-01-22 19:35:00,Балашиха,Наезд на пешехода,Тяжёлый,"В темное время суток, освещение включено",Снегопад,,0,2,1,0,1,55.750581,38.05221
1096466,2022-01-22 19:50:00,Ленинский,Наезд на пешехода,Тяжёлый,"В темное время суток, освещение включено",Снегопад,"Неправильное применение, плохая видимость дорожных знаков",2,2,1,0,1,55.553714,37.69348
1096498,2022-01-22 21:54:00,Щелковский,Столкновение,Тяжёлый,"В темное время суток, освещение отсутствует",Ясно,,0,3,2,0,1,55.904172,37.933398
1096549,2022-01-23 04:20:00,Раменский,Столкновение,С погибшими,"В темное время суток, освещение отсутствует",Пасмурно,,0,2,2,1,0,55.428593,38.301558
1096592,2022-01-23 11:54:00,Одинцовский,Столкновение,Тяжёлый,Светлое время суток,Пасмурно,Недостатки зимнего содержания,1,4,2,0,3,55.59505,36.93772
1096597,2022-01-23 12:05:00,Одинцовский,Столкновение,Тяжёлый,Светлое время суток,Пасмурно,Недостатки зимнего содержания,1,4,2,0,4,55.562737,36.492366
