id,datetime,district,category,severity,light,weather,road_defect,road_defects,participants_count,vehicles_count,dead_count,injured_count,lat,lon
475372,2017-10-27 18:00:00,Брянская область,Наезд на пешехода,Тяжёлый,"В темное время суток, освещение включено",Пасмурно,Отсутствие дорожных знаков в необходимых местах,2,2,1,0,1,53.2414,34.3297
475411,2017-10-27 18:45:00,Брянский район,Наезд на пешехода,Легкий,"В темное время суток, освещение включено",Пасмурно,,0,2,1,0,1,53.21,34.22
475672,2017-10-28 09:00:00,Брянский район,Столкновение,Тяжёлый,Светлое время суток,Пасмурно,Отсутствие дорожных знаков в необходимых местах,1,3,2,0,1,53.348334,34.211722
475706,2017-10-28 10:50:00,Брянская область,Столкновение,Тяжёлый,Светлое время суток,Пасмурно,,0,2,2,0,1,53.3072,34.3003
475790,2017-10-28 14:00:00,Брасовский район,Столкновение,С погибшими,Светлое время суток,Пасмурно,,0,4,2,2,2,52.5919,34.8056
475849,2017-10-28 16:30:00,Брянская область,Падение пассажира,Легкий,Светлое время суток,Пасмурно,,0,3,2,0,1,53.145,34.2007
475906,2017-10-28 18:20:00,Брянская область,Наезд на пешехода,Тяжёлый,"В темное время суток, освещение не включено",Пасмурно,Ограничение видимости,3,2,1,0,1,53.3128,34.2956
476035,2017-10-28 22:15:00,Брянская область,Столкновение,Легкий,"В темное время суток, освещение включено",Дождь,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,4,2,0,3,53.2647,34.3225
476046,2017-10-28 22:45:00,Клинцовский район,Наезд на пешехода,Тяжёлый,"В темное время суток, освещение отсутствует",Пасмурно,Отсутствие освещения,1,3,1,0,1,52.5798,32.4807
476050,2017-10-28 22:50:00,Клинцовский район,Наезд на пешехода,Тяжёлый,"В темное время суток, освещение включено",Пасмурно,,0,2,1,0,1,52.7733,32.2289
476064,2017-10-28 23:30:00,Клетянский район,Наезд на пешехода,Тяжёлый,"В темное время суток, освещение отсутствует",Пасмурно,,0,3,1,0,2,0.0,0.0
476065,2017-10-28 23:30:00,Карачевский район,Опрокидывание,Легкий,"В темное время суток, освещение отсутствует",Пасмурно,,0,1,1,0,1,53.1067,35.0047
476087,2017-10-29 00:55:00,Брянская область,Наезд на препятствие,Тяжёлый,"В темное время суток, освещение не включено",Дождь,Отсутствие освещения,2,2,1,0,1,53.2925,34.2828
476118,2017-10-29 02:55:00,Унеченский район,Опрокидывание,С погибшими,"В темное время суток, освещение отсутствует",Дождь,,0,3,1,1,1,52.8289,32.5808
476271,2017-10-29 14:05:00,Брянская область,Столкновение,Легкий,Светлое время суток,Пасмурно,,0,2,2,0,1,53.1357,34.2136
476320,2017-10-29 16:20:00,Карачевский район,Столкновение,Легкий,Светлое время суток,Пасмурно,,0,2,2,0,2,0.0,0.0
