dtp_id,vehicle_no,role,gender,experience,violation,violations_count,health,brand,vehicle_year,vehicle_category
1093132,2,Пассажир,Женский,,Нет нарушений,0,Ранен,ВАЗ,2010,"В-класс (малый) до 3,9 м"
1093132,3,Водитель,Мужской,48.0,Нет нарушений,0,Не пострадал,DAF,2012,Седельные тягачи
1093137,1,Водитель,Мужской,23.0,Несоответствие скорости конкретным условиям движения,1,Ранен,VOLVO,2007,Прочие легковые автомобили
1093137,2,Водитель,Мужской,8.0,Нет нарушений,0,Ранен,VOLKSWAGEN,2021,"С-класс (малый средний, компактный) до 4,3 м"
1093137,2,Пассажир,Женский,,Нет нарушений,0,Ранен,VOLKSWAGEN,2021,"С-класс (малый средний, компактный) до 4,3 м"
1093152,1,Водитель,Мужской,31.0,Несоблюдение очередности проезда,1,Не пострадал,ВАЗ,2007,Прочие легковые автомобили
1093152,1,Пассажир,Женский,,Нет нарушений,0,Ранен,ВАЗ,2007,Прочие легковые автомобили
1093152,2,Водитель,Мужской,7.0,Нет нарушений,0,Не пострадал,ВАЗ,2011,Прочие легковые автомобили
1093152,3,Водитель,Мужской,32.0,Нет нарушений,0,Не пострадал,ГАЗ,2019,Фургоны
1093153,1,Водитель,Мужской,31.0,Несоблюдение очередности проезда,1,Ранен,КАМАЗ,2004,Прочая спецтехника
1093153,1,Пассажир,Мужской,,Нет нарушений,0,Ранен,КАМАЗ,2004,Прочая спецтехника
1093153,3,Водитель,Мужской,29.0,Нет нарушений,0,Не пострадал,VOLVO,2020,Седельные тягачи
1093182,1,Водитель,Мужской,26.0,Нет нарушений,0,Ранен,MITSUBISHI,2008,Прочие легковые автомобили
1093182,2,Водитель,Женский,15.0,Несоответствие скорости конкретным условиям движения,1,Погиб,NISSAN,2008,"В-класс (малый) до 3,9 м"
1093182,2,Пассажир,Женский,,Нет нарушений,0,Погиб,NISSAN,2008,"В-класс (малый) до 3,9 м"
1093182,4,Водитель,Мужской,25.0,Нет нарушений,0,Не пострадал,SCANIA,2018,Седельные тягачи
1093200,2,Водитель,Мужской,13.0,Несоответствие скорости конкретным условиям движения,1,Не пострадал,HOLDEN,2018,Рефрижераторы
1093200,,Пешеход,Мужской,,Нет нарушений,0,Погиб,,,
1093226,1,Водитель,Мужской,36.0,Несоблюдение очередности проезда,1,Не пострадал,KIA,2019,"А-класс (особо малый) до 3,5 м"
1093226,,Пешеход,Мужской,,Нет нарушений,0,Ранен,,,
1093236,1,Водитель,Мужской,0.0,Выезд на полосу встречного движения,1,Ранен,MAZDA,2005,Прочие легковые автомобили
1093236,2,Водитель,Мужской,5.0,Нет нарушений,0,Не пострадал,КАМАЗ,2006,Самосвалы
1093310,1,Водитель,Мужской,13.0,Нарушение правил проезда пешеходного перехода,1,Не пострадал,DAEWOO,2008,"В-класс (малый) до 3,9 м"
1093310,,Пешеход,Мужской,,Нет нарушений,0,Ранен,,,
1093337,1,Водитель,Мужской,11.0,Несоблюдение очередности проезда,1,Ранен,ВАЗ,2011,"С-класс (малый средний, компактный) до 4,3 м"
1093337,2,Водитель,Мужской,2.0,Нет нарушений,0,Не пострадал,КАМАЗ,2012,Самосвалы
1093337,3,Водитель,Мужской,19.0,Нет нарушений,0,Не пострадал,LAND ROVER,2017,"Е-класс (высший средний, бизнес-класс) до 4,9 м"
1093360,2,Водитель,Мужской,13.0,Нет нарушений,0,Не пострадал,VOLVO,2009,Седельные тягачи
1093360,3,Водитель,Мужской,13.0,Несоответствие скорости конкретным условиям движения,1,Погиб,SEAT,2012,"А-класс (особо малый) до 3,5 м"
1093375,2,Водитель,Мужской,2.0,Несоответствие скорости конкретным условиям движения,1,Не пострадал,CHEVROLET,2009,"В-класс (малый) до 3,9 м"
1093375,,Пешеход,Женский,,Нет нарушений,0,Не пострадал,,,
1093375,,Пешеход,Женский,,Нет нарушений,0,Ранен,,,
1093449,1,Водитель,Мужской,3.0,Несоответствие скорости конкретным условиям движения,1,Ранен,MITSUBISHI,2003,"В-класс (малый) до 3,9 м"
1093449,4,Водитель,Мужской,24.0,Нет нарушений,0,Не пострадал,BMW,2020,"В-класс (малый) до 3,9 м"
1093449,,Пешеход,Мужской,,Нет нарушений,0,Погиб,,,
1093451,1,Водитель,Мужской,31.0,Нет нарушений,0,Не пострадал,ГАЗ,2008,Фургоны
1093451,2,Пассажир,Мужской,,Нет нарушений,0,Ранен,Datsun,2016,Прочие легковые автомобили
1093451,2,Водитель,Мужской,12.0,Несоблюдение бокового интервала,1,Не пострадал,Datsun,2016,Прочие легковые автомобили
1093479,1,Водитель,Женский,3.0,Несоответствие скорости конкретным условиям движения,1,Ранен,PEUGEOT,2007,"В-класс (малый) до 3,9 м"
1093479,2,Водитель,Мужской,17.0,Нет нарушений,0,Не пострадал,FORD,2017,Прочие легковые автомобили
1093512,1,Водитель,Мужской,13.0,Нарушение правил проезда пешеходного перехода,1,Не пострадал,NISSAN,1999,"В-класс (малый) до 3,9 м"
1093512,,Пешеход,Женский,,Нет нарушений,0,Ранен,,,
1093513,1,Водитель,Мужской,42.0,Нет нарушений,0,Ранен,OPEL,2004,"В-класс (малый) до 3,9 м"
1093513,1,Пассажир,Женский,,Нет нарушений,0,Ранен,OPEL,2004,"В-класс (малый) до 3,9 м"
1093513,2,Водитель,Мужской,1.0,Несоответствие скорости конкретным условиям движения,1,Не пострадал,SKODA,2012,Прочие легковые автомобили
1093537,1,Водитель,Женский,14.0,Нет нарушений,0,Не пострадал,FORD,2008,"В-класс (малый) до 3,9 м"
